sentence,kmeans_cluster,x,y
giá màu xanh,2,24.546986,52.830772
ghế bập bênh cầu trượt,5,-47.282913,44.80508
màu trắng,8,32.923485,46.376755
f361 an dương freeship d,10,12.588398,-38.481892
giá máy màu trắng tặng kèm máy hâm sữa bao nhiêu,4,27.492598,12.548448
shop hàng máy tiệt trùng uv fatz cửa,4,27.040838,8.884369
kích thước 1 8x2m hả shop,2,24.491949,60.82888
1 8 x2m,9,-20.770931,18.193151
quây holla màu xanh shop,2,18.936583,47.626682
quây holla 1m8x2m màu cam shop,9,-19.439583,31.561136
đức trọng lâm đồng,10,26.515833,-37.217068
giá ship bao nhiêu shop,8,45.690445,22.160822
giá bập bênh giá ship hàng shop,5,-33.401901,45.370674
báo giá mẫu,2,14.405414,58.226273
ship đức trọng lâm đồng giá bao nhiêu,4,32.556477,-12.736755
quây holla shop,2,-13.587802,60.265499
ghế,2,11.288511,74.143478
giá ghế ô tô zaracos,2,2.698342,39.20092
ok,3,43.915291,-8.726161
xe lắc bé,2,-10.726843,54.766712
khoản,10,51.45216,-50.468361
gửi nha shop,5,-36.909878,22.084478
máy chế biến dặm,4,17.085154,9.74036
bóng hả xích thước,2,-21.935871,66.55098
bảng bao nhiêu,8,52.985275,25.952482
máy nutribaby plú 5 in 1 shop,4,14.503366,11.332523
báo giá giúp cầu trượt bập bênh hola,5,-37.932114,46.022713
vận cước rẻ,1,-29.093014,-7.099588
đắt,0,-41.539131,-9.297633
cước phí bao nhiêu,8,40.847607,12.825333
phí biêu,10,25.161917,-23.068586
chuyen,0,-59.502274,-20.594292
2 gui thi,9,-27.003019,12.264234
van chua nhan hàng,1,-32.44669,-17.471624
hàng,6,-19.577251,-72.88588
hàng,6,-19.577251,-72.88588
shop tiền báo,4,22.832039,-2.512578
mua tiki,5,-44.471165,23.559113
ok shop,3,61.826035,13.953161
0908074623 diễm,7,-56.183952,-35.289597
31 ho bieu chanh phuong 12 phu nhuận,0,-61.341499,-19.412828
ship dùm nha,1,7.364367,-27.407534
shop xe bao nhiêu,8,37.439323,40.685417
xe mastela,2,-6.905464,56.513615
giá xe đẩy,2,-6.864087,67.814323
shop chậu,4,11.903224,2.629234
máy tiệt trùng uv fatzbaby shopee 1 bl giá cong vênh bung nối đổi binh kiện lỗi phí vận linh kiện lỗi,4,15.346028,9.934981
sản phẩm máy tiệt trùng uv fatz 12 bình,4,25.64567,9.084983
hi shop,4,18.474224,22.466812
giá bao nhiêu,5,-63.130989,29.495888
máy tiệt trùng uv fatz,4,32.797207,4.948101
shop,3,49.988823,-25.62483
mai ship đấy,6,9.376882,-50.601231
canh dương,10,12.548701,-38.536785
ok,3,46.91428,-3.232726
ok giao,1,-14.600175,-29.260605
ok bây giao,1,-14.180533,-25.552351
0862729127,7,-44.644955,-49.12429
7 ngõ 126 mễ trì hạ,10,20.608582,-34.972733
1c màu xanh lá,8,26.588314,37.758358
xe bao nhiêu,5,-69.010185,39.138046
ship ghế babyhop xanh 88,9,-13.477181,13.849906
3h30 chiều,0,-35.350513,0.28549
ok,3,45.252735,-5.974355
lắp giường nôi 1 đấy,5,-25.685921,41.963749
hà đông,10,42.546452,-43.107292
mai 7 nghỉ,10,11.360158,-29.764317
hành hôm ship nha,1,0.086828,-34.680698
shop,3,53.405193,-23.377106
nhu cầu liên hệ,5,-32.923752,35.688541
cảm ơn nha,3,71.314957,10.393195
ship,7,-27.101656,-58.545265
ok s,9,-1.24182,4.72766
ship 1 địu 824 minh khai hbt 0393390654,10,24.461376,-27.853783
hàng hàng s,1,-18.464603,-25.888046
màu,2,-12.281901,74.551849
địu nayd giá s,4,7.401101,17.303402
thanks shop,5,-38.352737,66.398514
ok mai giao giúp chiều,1,-15.551338,-30.731125
giường 1m6 x 1m9,5,-31.55315,28.94478
chắn giường,3,76.554352,15.599658
ok,3,46.91428,-3.232726
0969520094,7,-46.10284,-44.429436
46 ngách 322/90 đường mỹ đình,10,17.788313,-36.99733
shop,3,50.159584,-21.634842
ship mỹ đình,10,19.314735,-26.562654
1c màu cam,8,26.249567,37.374439
t7 shop,4,12.467631,2.065822
hi màu cam,8,26.110073,37.526741
chào shop shop máy,4,22.086685,13.804442
size to,2,-7.196896,61.636917
hộp đựng mỹ phẩm bao tiền shop,4,23.227213,24.134428
sản phẩm shop,10,27.2421,-66.703247
ok,3,48.062275,-6.477955
ship địa chỉ 63 ngõ 296 lĩnh nam hoàng mai điện thoại 0968502294,10,23.653688,-42.818367
màu,2,-12.281901,74.551849
mẫu màu,2,23.421284,54.05442
cửa hàng mẫu,9,-11.942684,34.012928
mua ghế đa năng mastela,2,0.175192,36.409492
cửa hàng ghế dặm mastela,2,1.500626,43.533791
ok tnks,7,-40.264931,-27.547325
xe đẩy tập đi kèm chân hình tàu hoả,2,-11.450061,48.887096
giá sale giá cũ s,2,14.245909,31.528471
giá,6,-6.933708,-65.299271
link shopee nhs,1,-15.969417,-6.541071
ok,3,46.91428,-3.232726
nhs s,0,-51.63063,-1.920758
ship hôm,6,11.210841,-53.228027
mua,5,-29.449539,60.582195
địa chỉ,7,-23.678398,-50.123058
mẫu,2,0.445752,73.504822
mẫu 1015,9,-24.37785,24.621578
mẫu đầu mimhf gửi hạ,9,-1.198923,9.083136
mẫu,2,1.69311,72.387749
giá,6,-6.933708,-65.299271
thui mẫu,9,-24.594513,24.777899
xe shop,3,64.45134,-9.465439
quây toys khuyến mai,9,-16.231079,6.862466
giá,6,-6.933708,-65.299271
băgs buộc setạ,7,-64.131119,-30.781836
tủ ình 1 tủ 5 ngăn kia,9,-20.096243,13.630081
shop,3,53.405193,-23.377106
giá,6,-5.261203,-62.453945
mẫu shop,2,11.598086,49.655857
shop thỏ,4,15.142418,19.16972
shop màu hồng,2,22.339008,47.209957
0983242467,7,-44.523869,-43.082405
lắp đổi hàng đi,1,-7.054525,-10.499943
ntin trloi,7,-58.567783,-35.936089
giúp,7,-22.958216,-34.935555
thể lắp ráp,9,-16.558687,5.601438
ship cũi lỗi,4,18.30275,-8.436453
gọi,0,-73.984489,-14.211442
gọi,0,-73.984833,-14.211329
alooo shop,4,17.529875,0.016308
shop máy,4,26.126225,16.973341
máy giá bao nhiêu,4,35.580746,11.15077
xe tập đi,2,-7.863443,51.595482
shop shop cầu trượt,5,-39.125523,47.914848
cầu trượt xích đu hả,5,-47.295612,46.640041
quây bóng kích cỡ,2,-20.4695,65.883102
giá 2,2,9.895201,60.699261
quây bé,2,-20.939102,62.724476
đơn đặt hàng kg,1,-7.100814,-9.303724
địa chỉ giao hàng 1171/21 đường 3 /2 giường 6 q11 thành phố hồ chí minh tú linh 0909333837,10,33.210476,-28.43058
đặt 1 nha tài khoản,6,-8.364463,-44.546314
mấy hàng,1,-6.327878,-11.104911
gửi viettel tài khoản,6,-14.450747,-49.768589
mấy hàng thành phố hồ chí minh q11,10,40.138199,-30.479355
mẫu bao nhiêu,8,50.310783,38.668243
xe shop,3,64.45137,-9.465467
mai ship,6,11.87364,-59.426647
ok mai giao,1,-13.832071,-28.978708
khoản tài khoản,10,56.821491,-35.309231
thuê ship đi,1,11.802681,-18.808517
bao,0,-69.115234,20.847498
ối,7,-44.745392,-46.937019
ok,3,40.428246,-3.635965
gái 2 5 trai 1,9,-14.04711,21.096663
màu,2,-12.281901,74.551849
ship,7,-27.145195,-58.012085
freeship shop,4,14.287341,19.579205
0944110192,7,-45.96014,-43.909595
14 ngõ 36 hoàng ngọc phách đống đa hà nội,10,33.639561,-44.659901
140x140,7,-44.370087,-40.042095
1 132x132 thảm,9,-20.464703,31.078358
giá quây,2,6.001583,64.569656
đặt,0,-77.765022,-5.861683
link ghi đặt shopee luon,1,-14.466324,-6.717142
ngang ngửa shopee,1,-20.873066,-6.170073
phí ship bao nhiêu,3,49.095203,8.870032
thành phố hồ chí minh,10,44.947926,-33.778084
đặt mua,5,-43.889477,23.324362
ok gưie hàng nha,7,-34.506958,-28.174021
cối xay hấp máy thuỷ tinh nhựa,4,14.77113,9.013471
điện thoại 0985540222,0,-67.951057,-1.59645
khu tập thể lữ đoàn 649- đại - an dương- hải phòng,10,14.989156,-34.198051
thông sản phẩm,10,22.606157,-62.602089
khoản,10,51.45216,-50.468361
uki,7,-44.846104,-25.800989
ghế giá bao nhiêu,8,46.992432,42.868336
ghế,2,11.288511,74.143478
khoản,10,50.317268,-51.263824
hôm đấy bận quên,1,-19.552162,-13.93507
tài khoản,5,-51.004967,56.791214
bút chữ đông,10,16.138378,-35.321083
shop,3,53.405193,-23.377106
kích thước màu,8,29.483009,62.237347
giá vẽ đa năng,9,2.109122,27.277523
bé,2,-0.249571,62.98428
2 điện thoại,0,-62.55508,-3.8061
shop,3,50.159584,-21.634842
chờ giá,2,13.830511,31.403267
vô lăng lái,0,-33.328911,-9.193871
huỷ đơn hộ,1,-16.42857,-18.517355
thuê ship mua bé ốm quấy đi,9,-12.998959,12.347446
đi đi,5,-53.267128,28.307154
ship giúp gọi giao,6,5.593917,-50.630836
ok,3,46.91428,-3.232726
giao đồ,1,-8.280371,-19.640295
ship 88 kim giang điện thoại 0976578335 ship gọi,10,23.061687,-43.136803
báo t2 hãng,9,-14.263109,1.398209
gọi,0,-73.98452,-14.211428
sạn shẻton,7,-57.771477,-35.738503
ship giúp,6,2.291775,-53.768841
chiều cửa hàng,1,-6.41143,-9.704648
shop phân tròn nhân tam giác,9,-34.182831,12.071147
ctkm,7,-41.975536,-42.614212
giá,6,-5.261203,-62.453945
màu xanh,6,22.413294,-74.569847
jumperoo hàng,1,-21.344788,-18.63946
shop,3,50.159584,-21.634842
ghế gội đầu bé giá bao nhiêu,8,40.957188,28.030558
shop,3,50.159584,-21.634842
ok,3,43.623363,-3.239287
ghtk gửi chậm,1,-18.615358,-11.812121
gửi chậm gửi,1,-13.933753,-15.032626
chậu ship,10,22.199213,-22.345964
điện thoại,0,-61.415707,-1.804567
hạ long qn,10,25.028461,-34.044716
bật,0,-44.635307,-6.554889
mua pin thay hoạt động,9,-22.645247,10.146841
đàn chạy,9,-22.92108,7.848086
shop mua hàng shopee hàng hãng,5,-47.256516,20.026978
shop giường nôi valdera,5,-27.101994,38.751514
ghế dặm,2,5.072838,55.624565
ship thái nguyên bao nhiêu,3,33.226093,-11.940645
rẻ cầu trượt quây,5,-42.397766,47.546852
mẫu sale,2,12.404445,30.615414
bao nhiêu shop,8,60.157398,46.066437
cầu trượt shop,5,-46.372341,45.532211
11 cánh mét mấy shop,9,-31.254829,13.370654
cầu trượt sale,5,-45.366867,43.504459
đặt,0,-77.765022,-5.861683
d đặt shopee phí 76k,1,-1.31578,-15.952067
shop ship phí,4,25.896877,-11.944393
đặt shopee nha,0,-50.105644,12.097834
phú xã eadrong huyện cưmgả đaklak 0975068066,10,10.989459,-40.913052
shop ship nha,4,19.462156,-15.383806
shop bóng bé,2,-16.095921,64.540276
shop đợi shop gửi ảnh nè,9,-4.613832,2.069076
ảnh video lắm,9,-12.191132,6.639857
shop mẫu xanh,2,19.156664,46.828091
màu xanh,6,22.654055,-74.870544
ship hóa bao nhiêu,3,40.694294,12.183922
giá bao nhiêu shop,8,49.488583,53.106438
tưởng hoàn hữu nam hẻm 319 20/6d phường tân phú 9,10,18.780037,-37.013107
nha,3,65.04277,-18.152922
đơi 1 tuần gửi hàng,1,-13.21596,-13.602528
hàng,6,-19.577251,-72.88588
đặt tuần,1,-13.88339,-4.169586
bàn lego huỷ đơn shopee ahg,1,-12.409529,-0.570644
đặt shopee,0,-59.148438,4.572887
đặt shopee khoản àh,1,-15.348144,-11.698203
uh link shopee,1,-14.333743,-6.848855
phí ship bao nhiêu hả,3,43.623501,12.881645
chốt mẫu nha,9,-4.510571,2.139529
bidv,0,-56.948124,-20.049994
tài khoản khoản shop,6,-11.784967,-54.794361
1 bàn 1 ghế,2,2.584324,58.698536
1 bàn 2 ghế,2,2.374541,58.567577
phí,10,50.838017,-38.717926
tiền ship bao nhiêu,3,50.672043,12.985728
bắc ninh,10,32.06329,-33.605564
ship bao nhiêu,3,53.253876,12.98688
giá bao nhiêu,5,-61.603043,30.217823
mẫu bao nhiêu,8,50.310272,38.668995
ship bninh phí,10,26.331396,-21.547029
xe nằm bao nhiêu,8,35.260464,36.1605
nayd,0,-65.172562,-18.423487
ok,3,46.957626,0.198851
cũi kiểu,9,-22.949841,33.674709
ok,3,45.252735,-5.974355
cũi valdera,9,-28.661219,26.630285
bg ship,10,20.591272,-47.74897
okb,7,-40.933681,-52.492977
phụ kiện hình,9,-15.607861,10.122055
bảo bảo giao,1,1.976891,-33.123875
ok,3,45.252735,-5.974355
mua mấy đồ toàn,9,-7.426924,25.557852
0985821986 41 ngách 64 ngõ 124 âu cơ-tứ liên -tây hồ-hn,0,-40.794258,-18.869987
ok tí,7,-37.485153,-25.797447
xe giá bao nhiêu,8,41.405735,47.825508
sẵn,9,-8.716308,18.091272
sẵn,9,-8.715199,18.090113
bàn nhạc,2,-4.500942,36.726437
cốc tập uống,2,-18.820213,41.428856
3 sản phẩm đấy,10,27.570211,-59.849857
thảm bóng nhạc cốc tập uống 3 giai đoạn thú nhún ngựa,9,-16.193016,24.147621
shop tý đồ,9,-3.361529,14.372978
giao,7,-29.967802,-47.593067
thuý lĩnh- lĩnh nam,0,-42.087498,-19.075285
hà nội ship,10,42.002522,-43.250347
ok dặt hàng tiki,1,-19.586105,-18.901905
thành phú cốc- xã tùng- huyện miện- tỉnh hải dương huyền nguyễn điện thoại 0966526821,10,24.25923,-38.671951
ok ship 1,4,17.51577,-11.068295
giá hả,2,9.400531,58.356224
bé 6m20d,9,-20.672939,26.617405
shop shop bình tập hút,4,24.760872,13.425838
chào shop,6,4.810148,-60.787014
tiền,3,40.712082,-17.474566
vpbank chủ tài khoản nguyễn thị hải,10,23.514137,-44.670582
84253828,7,-44.91478,-41.766571
khoản tiền,6,-2.076189,-51.757923
khoản hộ nhắn 7 tuần bảo hành rep bảo hàng,1,1.907509,-30.853683
vote 3h hộ,0,-34.992401,-19.219103
3h chiều hộ,1,0.936411,-14.892453
bao ship gian cũ thể,4,15.060656,-16.531204
tiền,3,40.712082,-17.474566
check dùm ship hàng hôm hộ,1,5.379331,-25.85948
tài khoản khoản,10,56.821491,-35.309231
0976973633,7,-47.210342,-48.06638
gửi tiền mặt,4,24.233044,-7.381188
khoản tài khoản,10,56.821499,-35.309254
ok báo ship đi đi,4,20.119106,-12.189891
bây ship gọi bảo đóng hàng,1,2.480678,-30.651276
10h30 quê,0,-65.071274,-22.741325
ship bảo 11h,1,2.348708,-30.552464
ship đi,6,16.020857,-56.474384
ship đi,6,16.020864,-56.474319
ok,3,50.469002,-3.127667
uh,1,-3.389758,-22.375055
màu kia,8,26.361498,50.019619
xe bao nhiêu,5,-69.010185,39.138046
chi tiết xe đi,2,-9.754847,43.230751
xe giá bao nhiêu shop,8,39.748356,43.583576
bé 5,2,-2.853308,36.765068
giá bao nhiêu,5,-62.017502,31.972067
xe mâuc madle,0,-49.317005,5.22271
đặt shopee,0,-58.167282,4.977402
màu y hình,8,28.840843,45.075504
kỹ xíu,0,-44.476028,-12.106529
đi mua trực tiếp,1,-2.899962,-6.941615
vovo 2 chiều má,9,-12.134237,12.633464
hơi đừng cáu nha,7,-40.300392,-25.389368
xe đẩy beko 2 chiều 1 chiều,2,-9.600401,48.317383
cảm giác mẫu beko chắn,9,-2.098745,15.22576
mẫu mastela phân vân màu,2,19.3762,39.73151
shop ảnh mastela màu ghi xám,8,20.519672,40.043716
beko mastela nhẹ gọn,9,-26.347158,17.406897
màu màu nâu ghi,8,31.474039,43.499538
khoản đấy kiểm tra giúp,7,-18.234829,-39.446674
shop thảm bóng xích thước,2,-21.927395,66.535912
khoản 50% né,6,-15.087216,-40.607391
tài khoản ngân hàng vietcombank,6,-14.696747,-49.568375
0976166001,7,-42.820137,-45.707066
52 trần quốc tảng - khu 3 - phường hải hoà - thành phố móng,10,34.580807,-33.947762
ship 1290k,10,20.699055,-47.898804
cũi bao nhiêu,8,48.946426,38.253563
xe bao nhiêu shop,8,37.283932,40.953247
quây bao nhiêu shop,8,46.199432,32.161617
xe sẵn shop,2,-1.985337,48.996273
xe chất liệu,2,-11.419061,44.160259
xe shop,3,64.45134,-9.465439
ok,3,43.623363,-3.239287
đak lak,7,-56.24461,-36.233669
cộng ship bao nhiêu,3,41.259968,12.500241
ckhoan,0,-64.027199,-26.781641
uh đấy,1,-0.53388,-9.56809
tiền,3,40.712082,-17.474566
vietcombank 0011004295858 dương ngọc mai ————— techcombank 19026708018015 dương ngọc mai,10,10.73728,-36.387871
giúp ckhoan,1,-20.95796,-20.267252
hải cẩu,6,9.136635,-41.159817
mẫu hải cẩu đẹp,9,-24.844093,7.635433
mẫu,2,2.132054,74.108643
giao hôm hộ nha,1,-15.710803,-29.47555
ckhoan check,7,-34.533783,-20.773455
ok to lắm kèm bóng ném rổ,9,-23.128147,31.576187
bônnao 830 ha,0,-56.582661,-13.772829
ok,3,42.387535,-6.019256
hiu,7,-59.764824,-34.106483
bao nhiêu,0,-68.514412,11.590663
bo 20p nua den,0,-58.927109,-16.434643
sgip nha đi,1,-20.783869,-11.110415
ship,7,-27.101656,-58.545265
bg,7,-64.017365,-31.250757
bé hôm dậy,9,-14.498814,12.822159
gọi ship giúp,6,5.548759,-50.540409
3h gọi ho,1,-27.739841,-17.638226
3h gọi ho minh,10,19.248148,-27.913263
giá xe,2,-5.661364,68.648399
mẫu giá 1590,2,14.319414,29.780087
giá 3 sản phẩm,10,30.610949,-60.105579
bàn,2,0.14181,54.701103
uh,1,-3.430191,-22.418627
đi ngang ghé,0,-35.902931,0.944131
xe đi ngang chỗ,2,-10.177753,43.98431
ship hồ chí minh,10,43.04372,-30.970793
sân bay nội,10,31.596729,-46.739574
ship hồ chí minh lận,10,40.770943,-29.357613
ship mai,6,11.87364,-59.426647
mai bay,1,-25.840548,-23.515726
hà nam,10,42.026253,-43.23098
xe nha,2,-5.947352,47.282536
xe umo,2,-18.822329,48.660248
xe shop,3,64.451469,-9.465554
inbox mẫu,4,10.207316,27.45941
tràn chỗ yên xe tháo,4,5.202858,-2.338881
màu,2,-12.281901,74.551849
mua mài xám,9,-30.737278,3.672243
chỉ màu đen,8,21.80875,26.767336
đi du lịch mái che,1,-22.620855,-9.403173
tư vấn xe đẩy gấp gọn,2,0.809075,51.754791
bao nhiêu shop,8,58.855793,45.885048
hình shop,9,-12.955021,31.063866
hé lu,7,-63.193432,-30.85951
xe chòi chân ts,2,-15.073949,47.891624
gọi xe dưng quên,1,-20.871466,-9.529432
xe đạp chân bé,2,-10.533838,56.318947
cảm ơn,6,10.393824,-66.817093
giá hàng,9,-15.863997,36.802608
đặt shopee tiện ship bớt shop,1,-2.014971,-14.764727
thành phố hồ chí minh,10,44.947926,-33.778084
ship quên 5 bao nhiêu ạh,4,31.250399,-7.992863
bồn cầu,5,-37.26178,37.939892
cảm ơn shop,8,65.774681,36.366024
mai shop ship ship giúp chiều cảm ơn shop,4,19.371508,-15.680614
cảm ơn shop,8,65.774681,36.366024
74 đại an văn quán hà đông điện thoại 0986665301,10,30.573132,-42.783993
shop note địa chỉ điện thoại giúp,7,-34.810337,-33.247772
địa chỉ kia địa chỉ công ty,7,-21.183777,-43.933689
ship hộ 74 đại an văn quán hà đông,10,33.363354,-43.980293
cố gắng giao giúp 5h,1,-12.368801,-24.667248
shop shop gửi ship hộ,4,20.276236,-16.075724
cảm ơn shop,8,66.067253,33.711468
okie,5,-59.808296,48.516182
màu xanh,6,22.654055,-74.870544
xe hàng kho,2,-7.887561,43.994789
mai,10,39.26532,-56.023815
địa chỉ shop,7,-26.243471,-43.511543
ảnh xe,2,-5.679451,53.513577
inbox ảnh xe giá,2,-0.184215,49.69997
ok,3,43.623363,-3.239287
4h30 nha người ve nhan hang,0,-46.828758,-14.124609
990k,7,-63.289421,-33.134121
chốt mau xanh lá,0,-43.619278,10.093275
màu,2,-12.281901,74.551849
ship mai ship 4h30,10,19.459375,-20.429203
ship,7,-27.101656,-58.545265
shopee free ship,1,-3.210569,-16.47167
ạt,7,-46.14024,-40.815796
chiều tối,1,-1.157736,-12.875338
nếu đặt shopee free ship,1,-1.566118,-15.802765
minh,10,43.644527,-31.421349
định bày lgi hả,0,-36.956905,5.022019
lót kb lắp,9,-28.511902,0.935857
lắp,6,-18.316952,-63.056461
chó tô,9,-28.026529,7.251426
bảo hành,0,-58.352047,20.816153
ok chiều,1,-5.716185,-16.352947
chiều,4,14.639252,-3.21439
chạy,0,-30.907589,-2.385403
đặt shopee,0,-58.36179,5.152809
ship cod,10,32.851669,-20.298038
shop đợt sale,9,-3.424747,14.035555
giá nốt,4,15.875479,28.646126
đệm tháo vệ sinh,9,-20.184319,7.975538
giá shop,2,15.799587,65.160065
ok nha,3,60.204857,-14.363114
ship 6 nguyễn lương bằng- tân phú-q7- hồ chí minh 0971691996,10,33.057819,-30.865353
uki miễn,0,-37.352455,-17.758484
gửi nha,1,-22.771261,-27.996744
tài khoản,5,-49.672382,59.136959
ok nha gửi giùm 2 nối 12 nha,9,-5.350919,1.162186
hic mua shopee,1,-12.448859,-4.652011
q7- hồ chí minh,10,41.146717,-30.080532
gửi,10,41.966858,-63.363125
đặt nối 12,1,-17.513391,-1.890815
nha,3,65.04277,-18.152922
chỉ,4,5.94373,7.460442
xe đấy bao nhiêu,8,35.16486,36.512394
xám,0,-45.267509,9.771875
màu xám,8,31.625261,42.788525
xe bao nhiêu,5,-68.830185,39.190907
shop,3,53.405193,-23.377106
xe bao nhiêu,5,-69.010185,39.138046
shop xe,3,64.466354,-9.464084
máy shop,4,26.126364,16.972828
khuyến mại shop,9,-0.276766,15.101266
check,6,-11.746641,-39.670994
đặt shopee ncc báo đặt công hàng hộ,1,-13.480421,-9.564183
hàng đi shop,1,-8.3143,-5.867688
xe,7,-36.390949,-68.068939
ghế,2,11.290318,74.149384
ghế,2,11.296373,74.176277
cám ơn,10,62.700645,-41.268093
nón hả shop,9,-5.479282,13.685635
ok thanks,1,0.538873,-19.344452
mua thanks shop,9,2.300102,21.609121
mai thoai hic hic,1,-28.013538,-20.206841
aloo,7,-43.581738,-55.057156
50 nguyễn bỉnh khiêm bô grab bao tiền báo,4,9.322902,-11.896897
gửi grab giao hàng liền,1,-14.042554,-23.762407
gửi grab,1,-13.932407,-15.238693
ship,7,-27.101656,-58.545265
hic,5,-29.71229,71.513496
ship chiều,10,16.466635,-51.005867
vincom triệu phí ship bao nhiêu,4,32.973789,-8.05833
ship,7,-27.101656,-58.545265
ảnh,5,-50.987091,33.941906
ảnh,5,-50.990368,33.94416
ok báo,1,-4.476564,-1.766043
ship gh1-ct17-kđt việt hưng-long biên bao nhiêu hả,4,30.311722,-6.695917
màu vàng đắt màu xanh đỏ,8,27.995747,41.373009
đấy giá đai,2,10.65432,29.894842
xe màu vàng giá bao nhiêu,8,30.093977,32.559734
đặt hàng trực tiếp shopee shop,1,-12.613598,-9.587158
bé 3 17kg,9,-18.197172,27.900894
đi du lịch,1,-20.972334,-9.602282
2 mẫu mẫu xài ok shop,9,4.905387,24.816805
https //shopê vn/xe-đẩy-du-lịch-siêu-nhẹ-zẩóbravo- mỹ -i 36371562 2363395866,0,-36.218468,-12.076328
mẫu bé bao nhiêu ký ổn shop,8,33.215576,28.192305
https //shopê vn/xe-đẩy-siêu-nhẹ-umôi 36371562 2875699531,0,-36.145618,-12.075006
shop xe đẩy du lịch bé 18kg shop,2,-3.402783,46.244457
cám ơn,10,62.700645,-41.268093
bé 3 đi bé,2,-4.617798,55.055981
bé 3 đi xe bé shop,2,-4.441494,54.817753
mua shopee báo jio,9,-8.933035,5.872864
hàng shop,5,-38.754616,24.77249
gửi máy mẫu máy tiệt trùng,4,30.256624,6.9441
mua to,5,-21.567835,39.159809
kèm ghế kg ghế nè,2,1.492879,40.487175
ghế,2,11.290318,74.149384
gửi hai món ghế đánh đàn kg,9,-11.670273,11.690104
ok,3,45.252735,-5.974355
gửi địa chỉ hồ chí,10,36.18227,-29.068108
hàng,6,-19.577251,-72.88588
hàng,6,-19.577251,-72.88588
gửi địa chỉ,7,-23.740789,-46.105228
xong dầu cầu nam quốc lộ 1à phan rí thành bắc bình bình thuờng viên 0907070608,10,21.827438,-33.021439
shop cầu trượt,5,-46.372334,45.533855
báo giá 1170k,2,11.050537,31.727234
giá bao nhiêu,5,-61.746899,30.010187
màu gái tối,8,24.663403,39.501343
chụp màu tối,8,24.661282,39.413422
quảng ninh,10,26.301552,-32.855839
đặt 1 ghế 1015,9,-7.509174,34.315517
1m8 2m,5,-30.613873,31.520571
giá chắn giường umoo,5,-28.013435,45.698017
hả,2,-21.928257,74.980309
shop đăng jumperoo konig kids video logo hãng ship hàng jungle jumper sản phẩm lắp logo hãng,9,-13.018656,0.960584
bé 5,2,-2.853309,36.765049
sản phẩm trẻ bao nhiêu,10,33.316727,-55.280193
phiếu bảo hành hả,1,-3.462322,-31.839952
hôm shop shop,1,-0.707574,-0.8237
0913208576,7,-46.114758,-44.0704
th gọi kia,1,-26.78672,-16.616348
lưu 2 điện thoại,7,-34.236214,-33.438805
giá bao nhiêu,5,-61.859959,30.430206
bao hàng,4,26.480303,-1.529497
2 mẫu bao nhiêu,8,43.93539,31.818995
mai ship giúp,6,6.19832,-51.744625
khoản,10,51.45216,-50.468361
khoản tiền,6,-2.076189,-51.757923
điện thoại đấy,0,-62.622589,-3.595911
loan,7,-57.496853,-36.222076
ship địa chỉ,7,-21.978155,-45.620693
0986 008 570 28 khu dân cư 14 phố tân mai hà nội,10,33.262077,-43.608685
cầu trượt màu,5,-45.065002,47.671185
kích thước,3,73.319763,-15.28222
chất liệu mỏng nhẹ,0,-35.627068,-2.898821
mẫu bao nhiêu kg shop,8,43.272469,26.361481
mẫu cầu trượt kích thước,2,-21.71233,66.507477
1 set nha,5,-26.962683,52.846992
shop,3,50.159584,-21.634842
đặt,0,-77.742538,-5.839759
đặt mấy đồ linh tinh nua,1,-0.093006,-8.350301
okê đặt shopee,1,-15.883218,-6.425304
máy tiệt trùng uv fatz giá bao nhiêu shop,4,29.857048,11.329234
shop máy hâm sữa fatz 3 chức năng,4,24.722404,10.141761
màu hả,2,22.944063,53.232155
cảm ơn,6,9.942391,-68.728348
kiểm tra hàng xong đóng hộp cẩn thận giúp,1,-16.018892,-20.957497
xe toàn bảo sai,4,5.945084,12.976164
cáo tôsc,7,-57.964718,-34.95652
xe chạy chỗ p tốc,4,5.193596,-2.470058
giup đi quan gàn bến xe tiền,1,7.308818,-10.778308
địa chỉ chỗ,7,-21.133341,-44.099792
đi hành,1,-5.303295,-32.187153
gửi,10,42.608814,-63.525391
nguyễn khắc nhu sẵn,10,13.453992,-36.22797
thu ship gửi giúp,6,6.308919,-47.621914
gửi bến xe bắc giang giúp,1,-1.028287,-12.113651
nằm tâm thành phố,10,38.543091,-31.187296
bến xe bắc giang cạnh nguyễn khắc nhu,10,14.56672,-33.552494
hĩ shopee xe đẩy,2,-8.603312,48.173393
cảm ơn,6,9.942391,-68.728348
shopee,6,-2.384691,-77.769363
giá bao nhiêu,5,-63.130989,29.495888
xe đâr tomorrow sky,0,-49.127945,5.004677
size 30 a,4,2.837386,-2.510177
size 30,9,-24.859034,28.790327
size 80 1,9,-20.116711,30.789299
sỉ,0,-61.832607,-14.03616
30 a,10,12.050776,-32.639832
size 30 size 45 80,9,-28.824799,24.131357
giá kich thước,2,21.787401,60.084534
sỉ mấy bé,9,-17.547764,26.449596
chào,0,-54.641964,15.971025
giá bao nhiêu,5,-63.130989,29.495888
mom máy faz,4,15.478005,6.636412
giá kích thước,8,31.262232,61.561188
hàng hàn quốc hả,1,0.927517,-10.798045
màu hả,2,22.944162,53.232334
hôm lắp cửa,1,-5.060269,-7.018747
bao nhiêu tiền,8,61.611401,25.582541
